source.type,source.ID,source.description,variable,var.description,Units,Gender,Min.Age,Max.Age,Form,Mean,CV
Product,HM26 ,HOME MAINTENANCE; INTERIOR PRIMER ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0,1
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.03,0
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,500,1
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,4,1
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.1,0
Product,HM27 ,HOME MAINTENANCE; JOINT COMPOUND ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,HM28 ,HOME MAINTENANCE; LACQUER ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,6.387387387,1
Product,HM28 ,HOME MAINTENANCE; LACQUER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,120,1
Product,HM28 ,HOME MAINTENANCE; LACQUER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.00008,0
Product,HM28 ,HOME MAINTENANCE; LACQUER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM28 ,HOME MAINTENANCE; LACQUER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.02,0
Product,HM28 ,HOME MAINTENANCE; LACQUER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,1000,1
Product,HM28 ,HOME MAINTENANCE; LACQUER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,2,1
Product,HM28 ,HOME MAINTENANCE; LACQUER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM28 ,HOME MAINTENANCE; LACQUER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.43,0
Product,HM28 ,HOME MAINTENANCE; LACQUER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.43,0
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.03,0
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,20,1
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,4,1
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.05,0
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.05,0
Product,HM29 ,HOME MAINTENANCE; LOCK DEICER ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0,1
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,9,1
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,30,1
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,10,1
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.4,0
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.4,0
Product,HM30 ,HOME MAINTENANCE; LUBRICANT ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,1.107692308,1
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,360,1
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.00008,0
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,15000,1
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,0.5,1
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.1,0
Product,HM31 ,HOME MAINTENANCE; MORTAR OR GROUT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,HM32 ,HOME MAINTENANCE; MULTIPURPOSE ADHESIVE ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,HM32 ,HOME MAINTENANCE; MULTIPURPOSE ADHESIVE ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.001,0
Product,HM32 ,HOME MAINTENANCE; MULTIPURPOSE ADHESIVE ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM32 ,HOME MAINTENANCE; MULTIPURPOSE ADHESIVE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,HM32 ,HOME MAINTENANCE; MULTIPURPOSE ADHESIVE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,HM32 ,HOME MAINTENANCE; MULTIPURPOSE ADHESIVE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.61,0
Product,HM32 ,HOME MAINTENANCE; MULTIPURPOSE ADHESIVE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.61,0
Product,HM32 ,HOME MAINTENANCE; MULTIPURPOSE ADHESIVE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.61,0
Product,HM33 ,HOME MAINTENANCE; PAINT ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,51.74291817,1
Product,HM33 ,HOME MAINTENANCE; PAINT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,120,1
Product,HM33 ,HOME MAINTENANCE; PAINT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.00008,0
Product,HM33 ,HOME MAINTENANCE; PAINT ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM33 ,HOME MAINTENANCE; PAINT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM33 ,HOME MAINTENANCE; PAINT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2000,1
Product,HM33 ,HOME MAINTENANCE; PAINT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,2,1
Product,HM33 ,HOME MAINTENANCE; PAINT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.05,0
Product,HM33 ,HOME MAINTENANCE; PAINT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.4,0
Product,HM33 ,HOME MAINTENANCE; PAINT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.4,0
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,51.74291817,1
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,200,1
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,HM34 ,HOME MAINTENANCE; PAINT ADDITIVE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,HM35 ,HOME MAINTENANCE; PAINT CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,HM35 ,HOME MAINTENANCE; PAINT CLEANER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.1,0
Product,HM35 ,HOME MAINTENANCE; PAINT CLEANER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM35 ,HOME MAINTENANCE; PAINT CLEANER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,HM35 ,HOME MAINTENANCE; PAINT CLEANER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,HM35 ,HOME MAINTENANCE; PAINT CLEANER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM35 ,HOME MAINTENANCE; PAINT CLEANER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.05,0
Product,HM35 ,HOME MAINTENANCE; PAINT CLEANER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.05,0
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,7.928125547,1
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,200,1
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,4,1
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,HM36 ,HOME MAINTENANCE; PAINT TEXTURE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,8.766225515,1
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,40,1
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.00008,0
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,500,1
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,3,1
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.36,0
Product,HM37 ,HOME MAINTENANCE; PAINT THINNER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.36,0
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,6.387387387,1
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,200,1
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,HM38 ,HOME MAINTENANCE; PATCH AND REPAIR ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,HM39 ,HOME MAINTENANCE; PLASTER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,60,1
Product,HM39 ,HOME MAINTENANCE; PLASTER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.00008,0
Product,HM39 ,HOME MAINTENANCE; PLASTER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM39 ,HOME MAINTENANCE; PLASTER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,200,1
Product,HM39 ,HOME MAINTENANCE; PLASTER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,0.5,1
Product,HM39 ,HOME MAINTENANCE; PLASTER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM39 ,HOME MAINTENANCE; PLASTER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.1,0
Product,HM39 ,HOME MAINTENANCE; PLASTER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,HM40 ,HOME MAINTENANCE; PLUMBING ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,60,1
Product,HM40 ,HOME MAINTENANCE; PLUMBING ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,HM40 ,HOME MAINTENANCE; PLUMBING ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM40 ,HOME MAINTENANCE; PLUMBING ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,HM40 ,HOME MAINTENANCE; PLUMBING ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,HM40 ,HOME MAINTENANCE; PLUMBING ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM40 ,HOME MAINTENANCE; PLUMBING ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,HM40 ,HOME MAINTENANCE; PLUMBING ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,HM41 ,HOME MAINTENANCE; PORCELAIN ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,60,1
Product,HM41 ,HOME MAINTENANCE; PORCELAIN ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,HM41 ,HOME MAINTENANCE; PORCELAIN ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM41 ,HOME MAINTENANCE; PORCELAIN ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,HM41 ,HOME MAINTENANCE; PORCELAIN ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,HM41 ,HOME MAINTENANCE; PORCELAIN ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM41 ,HOME MAINTENANCE; PORCELAIN ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,HM41 ,HOME MAINTENANCE; PORCELAIN ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,6.387387387,1
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,200,1
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,HM42 ,HOME MAINTENANCE; PRESTAIN PRODUCTS ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,HM43 ,HOME MAINTENANCE; PRIMER ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,51.74291817,1
Product,HM43 ,HOME MAINTENANCE; PRIMER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,90,1
Product,HM43 ,HOME MAINTENANCE; PRIMER ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,HM43 ,HOME MAINTENANCE; PRIMER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.001,0
Product,HM43 ,HOME MAINTENANCE; PRIMER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM43 ,HOME MAINTENANCE; PRIMER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM43 ,HOME MAINTENANCE; PRIMER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,550,1
Product,HM43 ,HOME MAINTENANCE; PRIMER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,3.5,1
Product,HM43 ,HOME MAINTENANCE; PRIMER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM43 ,HOME MAINTENANCE; PRIMER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.14,0
Product,HM43 ,HOME MAINTENANCE; PRIMER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.14,0
Product,HM43 ,HOME MAINTENANCE; PRIMER ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0.048519802,1
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,100,1
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,3,1
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.4,0
Product,HM44 ,HOME MAINTENANCE; PUTTY OR FILLER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.4,0
Product,HM45 ,HOME MAINTENANCE; REFRIGERANT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,HM45 ,HOME MAINTENANCE; REFRIGERANT ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,HM45 ,HOME MAINTENANCE; REFRIGERANT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,2,1
Product,HM45 ,HOME MAINTENANCE; REFRIGERANT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,1,1
Product,HM45 ,HOME MAINTENANCE; REFRIGERANT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,HM45 ,HOME MAINTENANCE; REFRIGERANT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
